,bucket,size,time_dist
841,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1141.pkl,212,0.00937962532043457
842,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1142.pkl,142,0.005257844924926758
843,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1143.pkl,861,0.08611178398132324
844,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1144.pkl,305,0.015380859375
845,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1145.pkl,143,0.005276203155517578
846,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1146.pkl,1449,0.4868447780609131
847,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1147.pkl,616,0.048956871032714844
848,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1148.pkl,136,0.004913806915283203
849,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1149.pkl,333,0.017501354217529297
850,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1150.pkl,567,0.043149471282958984
851,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1151.pkl,493,0.03303980827331543
852,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1152.pkl,488,0.03268098831176758
853,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1153.pkl,298,0.015214681625366211
854,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1154.pkl,298,0.014950752258300781
855,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1155.pkl,581,0.04346060752868652
856,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1156.pkl,256,0.01206827163696289
857,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1157.pkl,569,0.06110024452209473
858,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1158.pkl,781,0.0719146728515625
859,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1159.pkl,224,0.009840965270996094
860,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1160.pkl,334,0.0177001953125
861,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1161.pkl,517,0.03516364097595215
862,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1162.pkl,326,0.017462968826293945
863,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1163.pkl,479,0.03139162063598633
864,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1164.pkl,299,0.01534271240234375
865,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1165.pkl,339,0.01811385154724121
866,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1166.pkl,461,0.029858112335205078
867,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1167.pkl,159,0.006117105484008789
868,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1168.pkl,318,0.01669025421142578
869,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1169.pkl,587,0.04410839080810547
870,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1170.pkl,202,0.008467435836791992
871,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1171.pkl,224,0.009992361068725586
872,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1172.pkl,374,0.022515296936035156
873,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1173.pkl,146,0.005455970764160156
874,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1174.pkl,215,0.009618759155273438
875,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1175.pkl,236,0.018420696258544922
876,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1176.pkl,84,0.0036695003509521484
877,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1177.pkl,230,0.014005184173583984
878,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1178.pkl,491,0.033087730407714844
879,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1179.pkl,95,0.0031065940856933594
880,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1180.pkl,508,0.034494638442993164
881,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1181.pkl,524,0.036985158920288086
882,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1182.pkl,192,0.00826406478881836
883,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1183.pkl,426,0.026087045669555664
884,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1184.pkl,257,0.011998414993286133
885,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1185.pkl,95,0.0030117034912109375
886,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1186.pkl,146,0.006146430969238281
887,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1187.pkl,185,0.007557392120361328
888,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1188.pkl,91,0.0028748512268066406
889,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1189.pkl,130,0.0047321319580078125
890,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1190.pkl,233,0.010725975036621094
891,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1191.pkl,126,0.009680509567260742
892,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1192.pkl,142,0.006237983703613281
893,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1193.pkl,116,0.004092216491699219
894,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1194.pkl,81,0.002512216567993164
895,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1195.pkl,196,0.00864267349243164
896,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1196.pkl,303,0.015237569808959961
897,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1197.pkl,73,0.0021257400512695312
898,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1198.pkl,53,0.001445770263671875
899,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1199.pkl,306,0.015480518341064453
900,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1200.pkl,173,0.006828784942626953
901,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1201.pkl,47,0.0013458728790283203
902,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1202.pkl,84,0.0025458335876464844
903,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1203.pkl,183,0.007517814636230469
904,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1204.pkl,47,0.001276254653930664
905,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1205.pkl,102,0.0033648014068603516
906,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1206.pkl,91,0.0028688907623291016
907,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1207.pkl,62,0.001722097396850586
908,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1208.pkl,93,0.0030825138092041016
909,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1209.pkl,234,0.010622739791870117
910,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1210.pkl,113,0.026109933853149414
911,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1211.pkl,103,0.0034127235412597656
912,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1212.pkl,186,0.007676601409912109
913,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1213.pkl,137,0.005016803741455078
914,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1214.pkl,159,0.006073474884033203
915,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1215.pkl,83,0.0025086402893066406
916,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1216.pkl,91,0.0028829574584960938
917,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1217.pkl,114,0.003945589065551758
918,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1218.pkl,78,0.002385854721069336
919,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1219.pkl,119,0.004118919372558594
920,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1220.pkl,133,0.004801034927368164
921,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1221.pkl,50,0.0013456344604492188
922,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1222.pkl,124,0.004429340362548828
923,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1223.pkl,78,0.002352476119995117
924,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1224.pkl,123,0.004373311996459961
925,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1225.pkl,136,0.0049724578857421875
926,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1226.pkl,105,0.0036611557006835938
927,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1227.pkl,105,0.003462553024291992
928,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1228.pkl,81,0.002481698989868164
929,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1229.pkl,115,0.004203319549560547
930,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1230.pkl,37,0.0009412765502929688
931,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1231.pkl,54,0.0014202594757080078
932,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1232.pkl,82,0.0026650428771972656
933,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1233.pkl,52,0.0013883113861083984
934,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1234.pkl,175,0.006843090057373047
935,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1235.pkl,115,0.003934144973754883
936,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1236.pkl,110,0.003801107406616211
937,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1237.pkl,107,0.003561735153198242
938,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1238.pkl,92,0.0030057430267333984
939,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1239.pkl,67,0.0020673274993896484
940,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1240.pkl,155,0.005980014801025391
941,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1241.pkl,123,0.004345893859863281
942,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1242.pkl,60,0.0016663074493408203
943,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1243.pkl,81,0.0024390220642089844
944,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1244.pkl,110,0.003648042678833008
945,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1245.pkl,88,0.0026397705078125
946,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1246.pkl,138,0.004987955093383789
947,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1247.pkl,91,0.002908945083618164
948,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1248.pkl,79,0.002331256866455078
949,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1249.pkl,119,0.004099845886230469
950,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1250.pkl,112,0.0038290023803710938
951,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1251.pkl,126,0.004427194595336914
952,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1252.pkl,128,0.00455927848815918
953,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1253.pkl,144,0.0054340362548828125
954,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1254.pkl,114,0.003942728042602539
955,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1255.pkl,66,0.0020241737365722656
956,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1256.pkl,141,0.005078554153442383
957,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1257.pkl,107,0.0036118030548095703
958,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1258.pkl,110,0.00376129150390625
959,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1259.pkl,72,0.00211334228515625
960,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1260.pkl,81,0.0024132728576660156
961,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1261.pkl,170,0.006789207458496094
962,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1262.pkl,82,0.002484560012817383
963,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1263.pkl,73,0.002153635025024414
964,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1264.pkl,54,0.0014426708221435547
965,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1265.pkl,62,0.0017178058624267578
966,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1266.pkl,86,0.0028815269470214844
967,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1267.pkl,65,0.0018301010131835938
968,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1268.pkl,71,0.002093076705932617
969,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1269.pkl,97,0.0032761096954345703
970,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1270.pkl,63,0.0016937255859375
971,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1271.pkl,54,0.0016219615936279297
972,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1272.pkl,74,0.002185344696044922
973,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1273.pkl,78,0.002328634262084961
974,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1274.pkl,133,0.004818439483642578
975,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1275.pkl,53,0.0014243125915527344
976,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1276.pkl,98,0.0033805370330810547
977,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1277.pkl,54,0.001430511474609375
978,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1278.pkl,59,0.0016100406646728516
979,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1279.pkl,104,0.003545522689819336
980,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1280.pkl,105,0.003461599349975586
981,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1281.pkl,79,0.0024144649505615234
982,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1282.pkl,90,0.0028421878814697266
983,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1283.pkl,70,0.002019643783569336
984,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1284.pkl,63,0.0017397403717041016
985,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1285.pkl,66,0.001813650131225586
986,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1286.pkl,86,0.002674579620361328
987,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1287.pkl,87,0.002702474594116211
988,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1288.pkl,42,0.0012099742889404297
989,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1289.pkl,89,0.002834320068359375
990,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1290.pkl,92,0.0029010772705078125
991,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1291.pkl,55,0.0014655590057373047
992,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1292.pkl,116,0.004024982452392578
993,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1293.pkl,109,0.0037033557891845703
994,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1294.pkl,40,0.0010209083557128906
995,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1295.pkl,54,0.0014960765838623047
996,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1296.pkl,111,0.003948688507080078
997,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1297.pkl,57,0.0015950202941894531
998,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1298.pkl,40,0.0012865066528320312
999,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1299.pkl,65,0.0018239021301269531
1000,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1300.pkl,100,0.0032873153686523438
1001,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1301.pkl,25,0.0006735324859619141
1002,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1302.pkl,70,0.002035379409790039
1003,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1303.pkl,37,0.0009684562683105469
1004,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1304.pkl,52,0.0013659000396728516
1005,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1305.pkl,50,0.001336812973022461
1006,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1306.pkl,62,0.0017480850219726562
1007,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1307.pkl,58,0.0017199516296386719
1008,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1308.pkl,44,0.001285552978515625
1009,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1309.pkl,28,0.0007641315460205078
1010,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1310.pkl,50,0.0013427734375
1011,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1311.pkl,48,0.0012884140014648438
1012,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1312.pkl,74,0.0023109912872314453
1013,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1313.pkl,47,0.001270294189453125
1014,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1314.pkl,49,0.0013136863708496094
1015,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1315.pkl,72,0.0020902156829833984
1016,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1316.pkl,63,0.0018851757049560547
1017,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1317.pkl,84,0.0025391578674316406
1018,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1318.pkl,77,0.002248048782348633
1019,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1319.pkl,65,0.0018353462219238281
1020,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1320.pkl,75,0.002199411392211914
1021,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1321.pkl,61,0.0016951560974121094
1022,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1322.pkl,94,0.003008127212524414
1023,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1323.pkl,83,0.002646207809448242
1024,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1324.pkl,49,0.0013053417205810547
1025,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1325.pkl,62,0.0017104148864746094
1026,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1326.pkl,85,0.002609729766845703
1027,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1327.pkl,85,0.0025911331176757812
1028,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1328.pkl,59,0.0016827583312988281
1029,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1329.pkl,159,0.01832103729248047
1030,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1330.pkl,69,0.00208282470703125
1031,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1331.pkl,47,0.0012633800506591797
1032,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1332.pkl,41,0.0011060237884521484
1033,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1333.pkl,25,0.0006532669067382812
1034,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1334.pkl,18,0.0004627704620361328
1035,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1335.pkl,32,0.0008080005645751953
1036,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1336.pkl,62,0.0017235279083251953
1037,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1337.pkl,115,0.0040471553802490234
1038,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1338.pkl,35,0.0009262561798095703
1039,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1339.pkl,99,0.003202676773071289
1040,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1340.pkl,120,0.004126310348510742
1041,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1341.pkl,75,0.0023145675659179688
1042,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1342.pkl,63,0.0017626285552978516
1043,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1343.pkl,164,0.0070590972900390625
1044,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1344.pkl,72,0.002124786376953125
1045,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1345.pkl,102,0.003419637680053711
1046,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1346.pkl,58,0.0016090869903564453
1047,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1347.pkl,74,0.002265453338623047
1048,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1348.pkl,207,0.009015083312988281
1049,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1349.pkl,59,0.0016562938690185547
1050,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1350.pkl,30,0.0007603168487548828
1051,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1351.pkl,59,0.0016374588012695312
1052,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1352.pkl,85,0.002887248992919922
1053,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1353.pkl,36,0.0009398460388183594
1054,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1354.pkl,65,0.0019197463989257812
1055,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1355.pkl,40,0.0010263919830322266
1056,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1356.pkl,48,0.0013003349304199219
1057,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1357.pkl,39,0.0009958744049072266
1058,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1358.pkl,64,0.001817464828491211
1059,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1359.pkl,52,0.001386880874633789
1060,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1360.pkl,49,0.0014753341674804688
1061,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1361.pkl,64,0.001804351806640625
1062,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1362.pkl,25,0.0006515979766845703
1063,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1363.pkl,28,0.0007174015045166016
1064,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1364.pkl,76,0.0022428035736083984
1065,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1365.pkl,51,0.0013568401336669922
1066,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1366.pkl,53,0.0014214515686035156
1067,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1367.pkl,49,0.001314401626586914
1068,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1368.pkl,35,0.0008983612060546875
1069,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1369.pkl,33,0.0008141994476318359
1070,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1370.pkl,30,0.0007579326629638672
1071,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1371.pkl,26,0.0006959438323974609
1072,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1372.pkl,49,0.0013003349304199219
1073,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1373.pkl,55,0.0014612674713134766
1074,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1374.pkl,42,0.0010924339294433594
1075,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1375.pkl,61,0.0016934871673583984
1076,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1376.pkl,23,0.0006096363067626953
1077,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1377.pkl,20,0.0004925727844238281
1078,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1378.pkl,66,0.0019371509552001953
1079,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1379.pkl,74,0.0021903514862060547
1080,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1380.pkl,42,0.0011260509490966797
1081,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1381.pkl,57,0.0016236305236816406
1082,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1382.pkl,91,0.0029442310333251953
1083,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1383.pkl,38,0.000995635986328125
1084,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1384.pkl,53,0.0014188289642333984
1085,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1385.pkl,87,0.0027179718017578125
1086,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1386.pkl,106,0.0035457611083984375
1087,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1387.pkl,86,0.002665281295776367
1088,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1388.pkl,83,0.0026221275329589844
1089,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1389.pkl,165,0.006624698638916016
1090,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1390.pkl,77,0.0022590160369873047
1091,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1391.pkl,76,0.002230405807495117
1092,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1392.pkl,155,0.006040811538696289
1093,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1393.pkl,104,0.0034914016723632812
1094,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1394.pkl,94,0.0031468868255615234
1095,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1395.pkl,140,0.005158424377441406
1096,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1396.pkl,127,0.004713296890258789
1097,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1397.pkl,40,0.0010333061218261719
1098,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1398.pkl,67,0.0019383430480957031
1099,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1399.pkl,104,0.0035157203674316406
1100,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1400.pkl,57,0.0015530586242675781
1101,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1401.pkl,178,0.007231235504150391
1102,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1402.pkl,61,0.0017361640930175781
1103,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1403.pkl,33,0.0008094310760498047
1104,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1404.pkl,91,0.00295257568359375
1105,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1405.pkl,63,0.0018093585968017578
1106,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1406.pkl,61,0.001688241958618164
1107,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1407.pkl,63,0.001718759536743164
1108,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1408.pkl,64,0.0018303394317626953
1109,/media/maesk/WD/falcon/PXD000561_computeTime/spectra/5_1409.pkl,34,0.0008883476257324219
